"","DivPosts$X","DivPosts$X.11","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","Sentiment","SentimentScore"
"2625","U of T Law","RT @UTLaw : University Professor of law and philosophy Arthur Ripstein has been awarded the prestigious #Killam2021 Prize for humanities by the @CanadaCouncil.

Ripstein is one of the world's leading legal and political philosophers @UofT ?? 

https://t.co/ZA4TbXf8VF https://t.co/yEz3gh6GM1",0,1,0,0,0,0,0,4,0,3,"positive",3
"2626","University of Toronto","Giving long-term hope to patients with liver transplants. Meet #UofT alum &amp; award-winning researcher Mamatha Bhat, @UofTMedicine assistant professor, hepatologist &amp; @UHN clinician-scientist #UofTWomeninSTEM ?? https://t.co/PpUSlZZJR6 https://t.co/ZRYRmw2W1q",0,5,1,0,3,1,3,5,0,6,"positive",6
"2627","University of Toronto","#UofT's new online portal makes it easier for students to find mental health services &amp; resources on all three campuses, as well as those of partner organizations in the community. ?? https://t.co/xox8OYvb1t https://t.co/JbAVLof6Fy",0,0,0,0,1,0,0,1,0,3,"positive",3
"2628","University of Toronto",".@UofTDaniels alum John G. Hampton has been appointed executive director &amp; CEO of @atTheMAG in Saskatchewan. He becomes the first Indigenous person ever to be appointed leader of a major Canadian public art gallery. #UofT ?? https://t.co/Rn9Bdc91tc https://t.co/TGeb5uzP62",0,2,1,0,1,1,1,2,1,5,"positive",4
"2629","University of Toronto","‘Exceptional role models’: African Scholars Awards recognize contributions to #UofT &amp; society ?? https://t.co/oVL2HE4tkP https://t.co/zsn8rwu2qW",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2630","University of Toronto Student Life","RT @UofTStudentLife : Deadline alert ?? If you require test/exam accommodations for the upcoming Winter 2021 exam period, please complete your application package by next Wednesday, Feb. 10. Details &amp; registration here: https://t.co/Fkad4A2SPd #UofT https://t.co/f4aOUPY4nr",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2631","University of Toronto","#UofT students &amp; researchers brainstorm ways to advance UN Sustainable Development Goals ?? https://t.co/DTpYZnMCbP https://t.co/gGpajJqDNy",0,1,0,1,1,0,1,0,0,1,"positive",1
"2632","University of Toronto","With new appointments, #UofT deepens commitment to sustainability goals ?? https://t.co/GZyMeW97M6 https://t.co/QAqlZNO4br",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2633","University of Toronto","Happening Now: She's Malcolm X: Exploring Black Muslim Women Historical Influence and Future Realities presented by @harthouseuoft with @MustafaBriggs, @raniawrites, @habondali &amp; @Ikran_Jama on the panel. #BlackHistoryMonth https://t.co/dQaEjoqq7i",0,0,0,0,0,1,0,0,2,1,"negative",-1
"2634","Munk School","RT @munkschool : TODAY at 4PM ET: @DrBradfordGLE and moderator @kofi_hope will discuss the municipal role in implementing federal and provincial policy at this @imfgtoronto webinar.  https://t.co/VrJg0IccIV",0,1,0,0,1,0,1,3,0,2,"positive",2
"2635","Harvard University Press","RT @Harvard_Press : Tomorrow at 7pm! 

Vincent Brown will discuss his book, Tacky's Revolt, and Canada’s little-known ties to the brutal slave trade that bankrolled the British Empire at @UofTArtSci's A&amp;S Decanal online lecture. #BlackHistoryMonth 

Information/registration: 
https://t.co/VWCCAPu9Zu https://t.co/zYKevnIr9d",3,1,0,2,0,1,1,1,3,1,"negative",-2
"2636","University of Toronto","This Thursday on the New Normal podcast with host @WidowWeb Maydianne Andrade, @UTSC vice-president &amp; principal Wisdom Tettey joins as a special guest to talk about inclusion, the power of working together &amp; the tensions inherent in citizenship. ?? #UofT https://t.co/EBdRz6lwgr",0,0,0,0,1,0,0,4,1,6,"positive",5
"2637","Hart House","RT @harthouseuoft : Get a taste of Ghana, live from Ghana! On Feb 8 Tastes of Culture: West African Perspectives takes place from 5:00 pm?–?6:00 pm. Join us as we learn how to cook a traditional Jollof and how this dish shapes Ghanaian and other West African cultures today: https://t.co/IZf9FtEA6m https://t.co/RJAR14UbXu",0,0,0,0,0,0,0,0,0,4,"positive",4
"2638","University of Toronto","When @UofTArtSci &amp; @uStMikes alum @ColinAsuncion started experimenting in the kitchen five years ago, he had no idea he would become a @CBCBakingShow finalist just a few years later. #UofT ?? https://t.co/YSZhwZz3hx https://t.co/avijCgvEWX",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2639","University of Toronto Magazine","RT @uoftmagazine : To kick off #BlackHistoryMonth we remember #UofT grad Alexander Augusta, a trailblazing medical student who went on to become the first black professor of medicine in the U.S. and a civil rights advocate: https://t.co/Z3qMY6oTDI @uoftalumni https://t.co/BWlWglrPDu",1,1,0,1,0,1,0,3,2,3,"positive",1
"2640","University of Toronto","As public health concerns continue with #COVID19, #UofT, Centennial, George Brown, Humber, Ryerson, Sheridan &amp; Seneca will unfortunately not be holding in-person spring convocation ceremonies. #UofTGrad21's virtual ceremony is scheduled for June 23 at 12pm EST. Details to follow. https://t.co/UIEIleKizH",0,2,0,0,1,0,1,1,0,3,"positive",3
"2641","University of Toronto","#UofT researchers from @UofTPharmacy adapt glucose meter to help detect diseases, including #COVID19 ?? https://t.co/sfqAO3Jw98 https://t.co/4AsHeD2Hzv",0,0,0,0,0,0,0,0,0,3,"positive",3
"2642","University of Toronto","Janelle Joseph from @UofTKPE, who runs the Indigeneity, Diaspora, Equity &amp; Antiracism in Sport lab at #UofT, is partnering with @OUAsport to explore the experiences of student athletes, coaches &amp; sport administrators with racism. ?? https://t.co/hwexaXFhNN https://t.co/9YopmKsz9Z",0,1,0,0,0,0,0,0,0,1,"positive",1
"2643","Bloomberg Nursing","RT @UofTNursing : As we celebrate #BlackHistoryMonth we invite the #nursing community to take part in our student-led and created #BlackFuturesMonth healthcare event series, starting Feb. 3 with a talk led by @UofTNursing alumnus @BukolaKSalami 
Register today: https://t.co/0gZXf8tB5r https://t.co/ZdgI3vvGz3",0,1,0,0,1,0,1,2,0,3,"positive",3
"2644","OISEUofT","RT @OISEUofT : #BlackHistoryMonth: On Feb 10, join OISE's Equity Committee for the 2nd installation of its Black Faculty in Conversation series. Hear from George Dei, Njoki Wane, Ann Lopez, Fikile Nxumalo, Lance McCready, rosalind hampton and Andrew Campbell. Register at https://t.co/UK0rjYjcrP https://t.co/75ppSs1XvG",0,0,0,0,0,2,0,3,2,3,"positive",1
"2645","U of T Mississauga","RT @UTM : Feb 2 | Resiliency through Adversities

Join @utmedo at 5 p.m. to showcase Black excellence. 

They will discuss the beauty and complexities of being Black in a world where anti-Black racism is so prevalent. #BHM

Learn more &gt; https://t.co/MGDTAlBbbH https://t.co/EkuCK9CsoY",0,0,1,0,2,1,0,2,1,4,"positive",3
"2646","University of Toronto","How do spiders choose a mate? Meet award-winning researcher Maydianne Andrade, @UTSC vice-dean faculty affairs, equity &amp; success. She looks at how spiders make complex decisions, including why females are so picky about their partner. #UofTWomeninSTEM ??? https://t.co/YmosSJEigU https://t.co/1795t23FCN",0,3,1,0,3,1,2,4,1,8,"positive",7
"2647","University of Toronto","In celebration of International Day of Women and Girls in Science on Feb. 11, we will be featuring seven amazing #UofTWomenInSTEM who are pushing boundaries &amp; leading the way for #WomenInScience. #UofT https://t.co/F6N3rL1QsW",0,1,0,0,1,0,1,2,0,1,"positive",1
"2648","U of T Engineering","RT @uoftengineering : “NSBEHacks is one of the ways to ensure that going forward, we're building strength in numbers.” 

#Toronto’s first-ever Black student-run hackathon returns this weekend — underscoring the need for more Black-facilitated outreach events in #STEM: https://t.co/JaOtPRe7j2 #SkuleBHM https://t.co/zRUzVZX03b",0,0,0,0,0,1,0,1,1,4,"positive",3
"2649","U of T Alumni","RT @uoftalumni : Celebrate #BlackHistoryMonth virtually! On February 8, join the @UofT community for a keynote address by Dahabo Ahmed Omer, followed by a panel discussion with community leaders and agents of change. Register now. https://t.co/g55VlbPOKB #UofT https://t.co/aGwMgmCNR0",0,0,0,1,0,0,0,0,0,4,"positive",4
"2650","U of T Varsity Blues","RT @Varsity_Blues : To commemorate Black History Month, we will be celebrating the achievements of Black Varsity Blues athletes, highlighting their stories, and showcasing their impact in shaping the history of U of T.?
 ?
WE ALL #BLEEDBLUE | #WeAreTO | #BlackHistoryMonth https://t.co/aWbOwQTnND",0,2,0,1,2,3,0,0,2,2,"neutral",0
"2651","U of T Scarborough Library","RT @UTSCLibrary : We’re kicking off the Black History @Wikipedia Edit-A-Thon TODAY. There’s still time to register. More details below?? #BlackHistoryMonth #UTSC #1Lib1Ref https://t.co/4Slc7p1zMN",1,1,0,0,0,1,0,0,1,0,"negative",-1
"2652","University of Toronto","From hack-a-thons to Wakanda, #UofT celebrates #BlackHistoryMonth with virtual events ??? https://t.co/fzPt9EdvZd https://t.co/64c8okuGmw",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2653","University of Toronto",".@UofTArtSci prof puts students' well-being in the syllabus #UofT ?? https://t.co/aRFvfzdOxL https://t.co/Y7nicPAWFA",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2654","U of T Engineering","RT @uoftengineering : ""President Biden built his campaign on facts and science."" #UofTEngineering Professor @MollyShoichet — Ontario’s Chief Scientist 2017-18 — on the @POTUS' nomination of U.S. Science Advisor, and the need for more scientists in elected positions??: https://t.co/ODnbPbV2hC https://t.co/EOg6NLne8s",0,1,0,0,0,0,0,4,0,5,"positive",5
"2655","University of Toronto Student Life","RT @UofTStudentLife : Are you an international #UofT student who wants to work in Canada? Learn about your legal rights, eligibility, types of permits and more — Monday, February 1, 2:30-3:30pmET (online): https://t.co/jzAhKrRRFk #UofT https://t.co/VyNN6qk0WQ",0,0,0,0,0,0,0,1,0,2,"positive",2
"2656","U of T Libraries","RT @uoftlibraries : Celebrate #TamilHeritageMonth through our #UofT Tamil Collections. ?? https://t.co/ZCxD6dwwwF",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2657","University of Toronto","Being smart about smart cities: @CrimSL_TO's Mariana Valverde explores the possibilities &amp; pitfalls #UofT ??? https://t.co/iTUZ1p4aDX https://t.co/cAVXq7FeTQ",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2658","University of Toronto","Startup built by @IHPMEUofT alum aims to reduce wait times for echocardiograms #UofT ?? https://t.co/mKKecBcCCl https://t.co/qfXgOBplFz",0,1,0,0,0,0,0,0,1,0,"negative",-1
"2659","U of T Varsity Blues","RT @Varsity_Blues : Teamwork makes the dream work! Laura Ellis found her calling in the KPE program &amp; with the Varsity Blues women's hockey team.?
 ?
Read all about Laura's journey in this week’s instalment of #StudentAthleteStories?
?
?? https://t.co/S6JVVv3Scx
 ?
WE ALL #BLEEDBLUE | #WeAreTO https://t.co/y8Q8iww2Oz",0,1,0,2,2,1,0,2,1,2,"positive",1
"2660","University of Toronto","Researchers from #UofT, @UBC focus on promoting self-repair of the brain ?? https://t.co/duNeBCfF7M https://t.co/Gjzfhgwusu",0,0,0,0,0,0,0,0,0,1,"positive",1
"2661","Hart House","RT @harthouseuoft : We’re excited to offer you She's Malcolm X! next Tuesday. Join us for a panel discussion where we recognize and acknowledge the teachings, knowledge and experience of the women who played a critical role in shaping the multi-faceted life of Malcolm X: https://t.co/xW8H3Fwx2n https://t.co/Q5yClZiS9x",0,1,0,0,1,0,1,1,0,5,"positive",5
"2662","University of Toronto","#BellLetsTalk: Dear Students brings messages of hope and support from nearly two dozen faculty members across #UofT, @UTM &amp; @UTSC. ?? https://t.co/obAJsUZjEb https://t.co/os8pNGKoKL",0,1,0,0,1,0,1,2,0,3,"positive",3
"2663","U of T Alumni","RT @uoftalumni : Do you need support? The @OISEUofT Psychology Clinic offers affordable online counselling and psychotherapy services for adults and children. See service availability: https://t.co/8GUSXfR27i #BellLetsTalk https://t.co/V1oA5W1zf7",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2664","Yezarni Wynn (he/him)","RT @YezarniWynn : From my short time as a psych resident, it’s SO evident how social conditions like oppression, racism, colonialism &amp; capitalism impact mental health. 

We can’t vow to be open ears to folks struggling w/ mental health w/o being comfortable talking about injustice. 
#BellLetsTalk",2,2,1,1,1,1,0,2,2,3,"positive",1
"2665","University of Toronto Scarborough","RT @UTSC : It’s ok to feel sad, it’s ok to feel anxious, it’s ok to have bad days. More importantly it’s ok to reach out for help. 

Your mental health is important and there are resources available to help get you through rough patches. #ItsOkNotToBeOk #UTSC #UofT https://t.co/923rVtOTW2 https://t.co/ceJbxBGGcT",1,1,1,2,1,1,0,2,2,2,"neutral",0
"2666","U of T Mississauga","RT @UTM : ??""Taking breaks"" 
""Being gentle with myself""
""Letting go of judgment"" 

#UTM talks about resilience and battling burnout.
#BellLetsTalk #UTMLetsTalk
https://t.co/8AS1N6m9xT",0,0,0,0,0,0,1,0,0,0,"neutral",0
"2667","University of Toronto","#BellLetsTalk: Take the IAR (Identify Assist Refer) online training &amp; learn the basic skills needed to support people experiencing challenges that impact their mental health. #UofT ?? https://t.co/zezmIUcTjG https://t.co/Y3Ak01CfmP",0,0,0,0,0,0,0,1,0,2,"positive",2
"2668","U of T Engineering","RT @uoftengineering : Today is #BellLetsTalk , an opportunity to end the stigma of reaching out for help when we might need it the most. (thread) https://t.co/ZmSv1eOlN5",1,1,1,1,0,1,0,0,1,1,"neutral",0
"2669","University of Toronto","However you're feeling, there are mental health resources available to you 24/7 at #UofT:

https://t.co/Z7pJjgXLpc

Safety &amp; Support: https://t.co/3vD9HrAqih
 
Good2Talk: 1-866-925-5454

My SSP: 1-844-451-9700 or https://t.co/Em9lUhoWoh

#BellLetsTalk https://t.co/f7kPC6rpua",1,2,1,1,3,1,2,3,1,4,"positive",3
"2670","U of T Varsity Blues","RT @Varsity_Blues : Varsity Blues pitcher Dean Christidis admits that his passion for accessible mental health services stems from his own experiences.?
 ?
?? https://t.co/vnKZQ0zHZq
?
WE ALL #BLEEDBLUE | #StudentAthleteStories | #BellLetsTalk https://t.co/14NXW7QSsA",0,1,0,1,1,1,0,1,1,2,"positive",1
"2671","Life@UofT","RT @lifeatuoft : “School can seem super important in the moment, but taking time to hang out with someone, go for a walk, or play with my pets, really helps me contextualize my anxiety”. 

Check out Talia’s blog on how she manages stress and anxiety ?? https://t.co/ZkkGzpa4eN https://t.co/BJUMaeOvCy",1,2,0,1,0,1,0,2,2,1,"negative",-1
"2672","University of Toronto","How @UofT_FIFSW students helped build a peer support program at #UofT ?? https://t.co/HKEVS7lOv2 https://t.co/W8hQxgARg8",0,0,0,0,0,0,0,0,0,1,"positive",1
"2673","University of Toronto Student Life","RT @UofTStudentLife : Many mental health resources are available to you wherever you are: https://t.co/vmmpxF7AT1

24/7 support:
?? #UofT My SSP: 1844-451-9700 or via app: https://t.co/fbtjCT8Le9
?? Good2Talk: 1866-925-5454

Navi: https://t.co/kJhc9MCmLX
Website: https://t.co/azr5Xzersn #BellLetsTalk https://t.co/VcaSE9rqHI",0,1,0,0,2,0,1,2,0,3,"positive",3
"2674","University of Toronto","To err is not just human: #UofT researchers from @UofTCompSci develop #AI that plays chess like a person ?? https://t.co/5iPC5q56Ek https://t.co/Wkq4RDkKfx",0,1,0,0,0,0,0,0,1,1,"neutral",0
"2675","University of Toronto","How quantum is it? @UofTPhysics researcher Aaron Goldberg may have the answer #UofT ?? https://t.co/2tpZ5We7sF https://t.co/clPceDU6XR",0,0,0,0,0,0,0,0,0,0,"neutral",0
"2676","Hart House","RT @harthouseuoft : If you’re interested in a career in law, join us Friday for #BlackFutures Let's Talk Careers in Law! In this session you’ll gain access to and industry knowledge from Black lawyers who will discuss their personal experiences as law professionals: https://t.co/oJobq9PSIc https://t.co/coklE7hGPK",0,2,1,0,1,2,0,2,1,6,"positive",5
"2677","University of Toronto Magazine","RT @uoftmagazine : Today, medical advances require contributions from scientists, tech experts, and physicians of all kinds. Read how the Temerty family’s historic gift to #UofT will launch a new fund to support medical collaboration: https://t.co/G6vKSlEgfu @uoftmedicine @UHN @UofT_TCAIREM https://t.co/Q7RejyGdpz",0,3,0,1,1,0,1,1,0,3,"positive",3
