,DivPosts$X,DivPosts$X.11,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Sentiment,SentimentScore
2441,Western University,Art Credit: Janelle Wilson https://t.co/HMJs5TYg2h,0,1,0,0,1,1,1,1,0,2,positive,2
2442,Western University,"Follow along with @westernuSE as they highlight Black students and alumni throughout the month of February in celebration of Black Excellence at Western, and for a weekly feature on a locally and Black owned business. #westernu #purpleandproud",0,1,1,0,2,1,1,2,1,3,positive,2
2443,Western University,"Join us on Thursday, February 5th for a special Opening Ceremonies hosted and broadcast by @BSAWestern. Stay tuned to their social media accounts for updates on this event, and several other virtual ways for us to come together, celebrate and reflect throughout the month.",0,0,0,0,1,0,0,1,0,2,positive,2
2444,Western University,It will be a month of sharing the histories and experiences of the Black community and the resilience of a thriving and richly diverse part of Canadian culture and society. #BlackHistoryMonth2021,0,1,0,0,1,1,0,0,2,4,positive,2
2445,Western University,"February is #BlackHistoryMonth2021 - a time to celebrate Black culture, art, music, and all the contributions Black people have made not only around the world, but also here at #WesternU. https://t.co/zS0W99gmNK",0,2,0,0,2,3,1,0,1,3,positive,2
2446,Lesley Rigg,RT @LesleySRigg : Where disciplines intersect and collaborate is where we will find the solutions the world's greatest challenges! #research #scholarship #artistry #innovation #StrategicPlanning @WesternU @VPRWesternU @NadineWathen https://t.co/OgaL7Kju0o,0,0,0,0,1,0,0,0,0,2,positive,2
2447,ARKELLS,"RT @arkellsmusic : Best part of this story is that when I called Rick McGhee to ask him if he’d join us on stage, it turned out to be his landline. His wife answered and said he’d be back around supper. @WesternU @WesternUSC https://t.co/ylkrBEOD0j",0,0,0,0,0,0,0,0,0,1,positive,1
2448,Joshua Swift,RT @jkswift7 : Such a wholesome @WesternU moment #Wednesday’s #AreFor #Rick https://t.co/z7RIFdyP3b,0,0,0,0,0,0,0,1,0,1,positive,1
2449,Dr Allison Sekuler ?? ????,"RT @asek47 : Love the idea and also love the vibe on @ariseonthego’s Twitter feed. 

Looking forward to tasting my first sample packs - clearly made with heart and soul by these @WesternU student female founders. @mary_ng   @RossRomanoSSM @PiconeFineFood @maryfurlong @ChristineNakam9 @CABHI__ https://t.co/vU9LfBenn8 https://t.co/LVOrn6s98D",0,0,0,0,1,0,0,0,0,3,positive,3
2450,Western University,"#WesternU #COVID19 testing centre will be open for students, faculty and staff on Monday, Feb. 1 through Friday, Feb. 5 from 9:30 a.m. to 4:00 p.m. #TakeCareWesternU https://t.co/Emv7vSPjUf",0,0,0,0,0,0,0,1,0,1,positive,1
2451,Western University,"@robertbenzie @TorontoStar Thank you for sharing, @robertbenzie. Our thoughts are with his wife and loved ones. Such a sudden, unexpected loss for his many communities - #WesternU included.",1,1,0,2,1,1,2,0,2,2,neutral,0
2452,Western University,"@wishartae If you run into trouble again, or would like to talk to someone about it, just let us know! If you're on an @alumni.uwo.ca address, @westernuAlumni can help you out.",0,0,0,0,0,0,0,0,0,1,positive,1
2453,Academica INDG Top10,RT @INDGTop10 : ON universities create fellowships for Indigenous and Black doctoral students  #Education #IndgEd #Fellowships @queensu @WesternU @McMasterU @UWaterloo @uOttawa @UofT | Read More:  https://t.co/byZTHxblSt,0,0,0,0,1,1,0,0,1,1,neutral,0
2454,Western University,"Ditch the chips and pitch the popcorn: two #WesternU student-entrepreneurs are hoping Londoners’ tastes will rise up to enjoy healthy, popped water-lily seeds instead. @ariseonthego #ldnont https://t.co/KLVCEbPlWf",0,1,0,0,1,0,0,1,0,2,positive,2
2455,Western Research,"RT @VPRWesternU : #WesternU's Duncan Hunter, who created a magic bullet for rare cancers, is one of three finalists in the @AUTM Better World Awards. Vote today! https://t.co/dS3KJ6iZlN #AwesomeResearch @WORLDiscoveries",1,2,0,1,1,2,1,1,2,1,negative,-1
2456,Western University,"Help create a bold future for Western. If you had to choose the key issues for our researchers, scholars and artists to focus on, what would they be? Share your ideas today. #westernu #ldnont #cdnPSE https://t.co/QgJtxWt8KL",0,1,0,0,2,0,0,1,0,4,positive,4
2457,Western University,"We are so excited for this panel of all-star #WesternU entrepreneurs!  
@iveyMIFE, @westernuPropel, @iveybusiness https://t.co/JRipmlodLb",0,2,0,0,2,0,1,2,0,2,positive,2
2458,Western University,Payam Momeni says he will forever keep the legacy of his four Iranian friends lost aboard #Flight752. The #WesternU geophysics student is inaugural recipient of a scholarship in their honour. @NWMOCanada @westernuIntl https://t.co/VjN7ln79rE,0,2,0,0,1,1,0,0,1,1,neutral,0
2459,Western University,@uabouttolose We've sent you a dm with contact information.,0,0,0,0,0,0,0,0,0,2,positive,2
2460,Western University,"As the #pandemic wears on, the unique @SchulichMedDent Peers for Peers program provides support for physicians through empathetic listening and shared experience. #BellLetsTalk #westernu #covid19 https://t.co/zSn8hzMOqg",0,0,0,1,0,1,1,0,1,1,neutral,0
2461,Ontario's Universities,"RT @OntUniv : Though their new Digital Student Experience website, @WesternU is providing students with a comprehensive suite of online supports &amp; resources including health and well-being supports, career development and fitness and nutrition resources. #BellLetsTalk 

https://t.co/xFdY4wxQj4 https://t.co/4p5mVY30y1",0,2,0,0,2,0,0,2,0,5,positive,5
2462,Western University,@UofGuelphOAC @SaraMStricker @uofg @queensu @mylakehead ?????? clapping for everyone in the competition! #GoOntario!,0,1,0,0,0,0,0,0,1,0,negative,-1
2463,"Samantha Jade Withnell, MSc","RT @sjwithnell : Myself and a bunch of other Psychology grad students @WesternU are doing a series of talks on psychology and well-being. Whether you want to sleep better, be more self-compassionate or learn more about what psychologists do, there are a ton of great options! Registration link ?? https://t.co/IGiudKJ8Nj",0,0,0,0,0,0,0,1,0,2,positive,2
2464,Western University,A thought-provoking post by @javeedsukhera that argues #mentalhealth stigma is 'baked into' our health-care systems. @ConversationCA #BellLetsTalk @SchulichMedDent #westernu https://t.co/fnceE3fRO3,2,1,2,1,0,1,0,0,2,0,negative,-2
2465,Student Experience,"RT @westernuSE : Today for #BellLetsTalk day, take a selfie in the @WesternU virtual photo booth! Add your own digital toque &amp; personalized mental health message, share your picture with the hashtag #BellLetsTalk! Together we can help create positive change. 

Photo Booth: https://t.co/1Lmn3ytzwR https://t.co/ORFDP4ZHl0",0,1,0,1,2,0,0,1,0,2,positive,2
2466,Housing at Western,"RT @westernuhousing : ""In first year, I wish I knew that wellness &amp; mental health were parts of my life that I had to be intentional about. This year, I've learned from my Don and peers. I became intentional about my thoughts &amp; reminded myself that I'm not alone.""  @westernU #WesternU #BellLetsTalk https://t.co/0F5dxrFuEe",0,0,0,0,0,0,0,1,0,1,positive,1
2467,Schulich WesternU,"RT @SchulichMedDent : Forty @WesternU medical students have formed friendships with seniors in the community as part of the Student-Senior Isolation Prevention Program.

“It’s helped us feel less isolated and less alone, and given us something to look forward to every week.” 

#BellLetsTalk",0,2,0,2,0,2,0,1,2,4,positive,2
2468,Housing at Western,"RT @westernuhousing : ""Don't downplay the importance of a healthy mind, it is just as important as a healthy body!"" 

Our residence mental health team can help. You can book a virtual appointment by emailing needtotalk@uwo.ca. @westernU #WesternU #BellLetsTalk https://t.co/fWzdEUKGhI",0,1,0,0,0,0,0,2,0,3,positive,3
2469,Big Data at the Margins,"RT @BigDataMargins : Coming up this week! We're thrilled to host ""Digital Care &amp; Cruelty: Social Provisioning &amp; Deprivation in the Era of Big Data,"" feat. Virginia Eubanks (@PopTechWorks), Sasha Costanza-Chock (@schock) &amp; Joanna Redden. #WesternU

Registration is free to all: https://t.co/P7KxRxyaDC https://t.co/4orAoWIp2C",2,2,2,2,1,2,1,0,2,1,negative,-1
2470,Western University,"Be kind, be a listener, and be a friend - let’s promise to always be here for each other. ???

This #BellLetsTalk Day, let’s make sure everyone knows where to go when they need help, and who to turn to for support. Know how to help yourself and others. #westernu

?",0,0,0,0,3,0,0,3,0,3,positive,3
2471,Christine Allison Garinger,RT @Chr1st1neAlly : Inspired by my #nursing PhD colleagues this wk showing #leadership &amp; vulnerability as we each learn thru challenging circumstances. Still we have formed ties across distance &amp; timezones. @westernuNursing @WesternU #PurpleAndProud #AcademicChatter ????,0,0,0,1,1,1,1,1,1,2,positive,1
2472,Western Alumni,"RT @westernuAlumni : Four exceptional #WesternU entrepreneurs + the head of Western Entrepreneurship = one incredible panel! 

On February 9, learn from @sukhindersingh, @Patrick_Spence, Kristina Klausen, @chrisalbinson, and Eric Morse from @iveybusiness. 
@theC100 @iveyMIFE 
https://t.co/2TrX9LdXzE",0,0,0,0,0,0,0,0,0,1,positive,1
2473,English @ WesternU,RT @westernuEnglish : The 1st event in @westernuArts @westernuEnglish Alice Munro Chair in Creativity @ivancoyote's #ActiveVoice series was warmly received across the nation! Singer-songwriters John K. Samson &amp; Christine Fellows welcomed viewers into their home for an intimate concert. Thx @WordsLDN https://t.co/2fb040YAF4,0,1,1,0,2,0,0,3,1,3,positive,2
2474,Western University,"@uabouttolose Also, we want to make sure you know that anyone can submit a complaint under Western’s Student Code of Conduct by filling out the form available on our website: https://t.co/3oczVLwmZV.",1,1,0,0,0,0,0,0,1,0,negative,-1
2475,Western University,@uabouttolose Thank you for reaching out. A safe and supportive learning environment is important to us. We are concerned and would like to hear from you about what has happened. Would you be open to speaking to someone on our Student Support &amp; Case Management team?,0,0,0,2,1,2,0,4,1,4,positive,3
2476,Student Experience,"RT @westernuSE : Reminder: don't miss our NEW Survivor’s Series with @AnovaFuture starting this week! Join us every ??? Thursday ?? 7-8 PM EST ?? via Zoom

This is a psycho-educational series where we will explore a new topic each week. Email education@anovafuture.org to register. #westernu https://t.co/0bdcIeoKtz",0,1,0,0,0,0,0,2,0,2,positive,2
2477,Western University,"A new study from @lawsonresearch and @SchulichMedDent shows neurofeedback, or 'brain training' may be an effective treatment for individuals with #PTSD. @LaniusRuth #westernu https://t.co/Bu88TMOXvT",0,0,0,0,0,0,0,1,0,2,positive,2
2478,Western University,"More than words: The annual progress report on Western's Indigenous Strategic Plan highlights initiatives to advance #Indigenous priorities across campus, as well as challenges that lie ahead. #westernu #onpse #cdnpse https://t.co/uS6dKwDlE0",2,3,1,1,2,1,1,0,2,4,positive,2
2479,Sara Poulin,RT @sgpoulin : Can’t think of a more important way to mark #HolocaustMemorialDay than sharing that Mr. Elly Gotz is again joining us at Western. Please take advantage of the opportunity Covid has offered us and join from wherever you are! @AzrieliMemoirs @WesternU @westernuSocSci @westernulibs https://t.co/Pl8Ot374jr,0,1,0,0,0,0,0,1,0,4,positive,4
2480,Charles Weijer,"RT @charlesweijer : We may have access to as many as six #COVID?19 #vaccines.
“With so many options, will Canadians get to choose which shot they get?”
@jacqlebel980 @SchulichMedDent @WesternU
https://t.co/O0FiWBiQEn",1,0,0,1,0,1,1,0,1,0,negative,-1
2481,Western University,Stronger than steel! The gorse #spider mite has provided a #WesternU-led research team with the genomic framework for new bio-nanomaterials based on its silk ??? @westernuScience @westernuBio https://t.co/O4LoStZUQi,0,0,2,1,0,0,0,2,1,1,neutral,0
2482,London Free Press,"RT @LFPress : A @WesternU research duo are using spider mite silk to develop a new, microscopic material they say is “stronger than steel” and would be a boon for biomedical developments. @CanadaLJI reporter @MaxatLFPress looks into the power of webs: https://t.co/FLHPzenUKZ #ldnont https://t.co/ujAL8nSvgW",0,1,2,1,0,0,0,1,1,4,positive,3
2483,Dr. Nicole Kaniki,RT @dr_kaniki : In December @WesternU hosted Dr. Elizabeth Stordeur Pryor for an important discussion on the use of the n-word in the classroom #antiracism https://t.co/mMdeSJrvru,0,0,0,0,0,0,0,2,0,3,positive,3
2484,Western University,@Guzzo_Vincenzo @uofg @mcgillu @Concordia @yorkuniversity @UCalgary @uOttawa @UofT @UWindsor @UMontreal @UWaterloo @UBC @UNBC @UQAM @DalhousieU @BishopsU @UAlberta @BrockUniversity @umanitoba @usask @queensualumni You KNOW our #WesternU founders will be representing! @westernuPropel @iveyMIFE #startedatthebottomofUCHill,0,1,0,0,0,0,0,0,0,0,neutral,0
2485,Ivan Coyote,RT @ivancoyote : @WesternU @WordsLDN @westernuArts Thanks to all that tuned in! My heart and head is full tonight.,0,0,0,0,0,0,0,0,0,1,positive,1
2486,Western University,"From their home, to ours, to yours. We’ve loved spending our Tuesday night with our students, professors, @westernualumni and fans of all things #creativity tonight! Make sure you add the next edition of #ActiveVoice to your calendar. https://t.co/GgSAbpRECQ",0,1,0,0,0,0,0,0,0,0,neutral,0
2487,Western University,"“Can I be in your class?” This just in, @ivancoyote’s class (@westernuarts) gets more time with John and Christine after tonight’s public performance! #thisisarts #celebratealice #learnfromhome",0,2,1,0,0,0,0,0,1,1,neutral,0
2488,Western University,"From Winnipeg, Saskatoon, Halifax, Vancouver, Toronto, Calgary, Clam Harbour (and helpful sisters in Guelph), and of course #LdnOnt! We pleased as punch to join you, @ivancoyote, John K. Samson, Christine Fellows, @WordsLDN and @westernuArts for the first night of #ActiveVoice! https://t.co/v6EPTuuzxN",1,0,1,1,2,1,1,1,2,3,positive,1
