,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,
Interdisciplinary Centre on Climate Change (IC3),University of Waterloo,,,,,,,,,,2883,,2020-07-21T00:05:04.000Z,Tue Jul 21 00:05:04 +0000 2020,0,RT @climatechangeUW : IC3 member &amp; @envwaterloo professor @jasonthistle joins host @lauralynchcbc on @CBCRadio's What on Earth (@cbcwhatonearth) podcast to discuss #FloodRiskManagement in Canada: Will climate change make us retreat from the waterfront? https://t.co/U4HbFDHT47 &amp; https://t.co/Vlgw2ZAoVk,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bit.ly/2OMJ7IN https://bit.ly/2WDaRUB ,1,5,,,https://pbs.twimg.com/media/EdIpkcLVcAEIv_x.jpg
Waterloo Mathematics,University of Waterloo,,,,,,,,,,2884,,2020-07-21T00:04:54.000Z,Tue Jul 21 00:04:54 +0000 2020,0,"RT @WaterlooMath : Hear from global experts &amp; successful entrepreneurs on July 22 during the virtual #UWaterlooSummit on the talent imperative. 
There's still time to register: https://t.co/yMFgWKXNSI https://t.co/OWfJlPzbng",0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bit.ly/3fd307A ,1,0,photo,https://pbs.twimg.com/media/EdYoab8UcAEhrGE.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,2885,,2020-07-20T23:38:00.000Z,Mon Jul 20 23:38:00 +0000 2020,11,"Thank you @RossRomanoSSM for visiting @UWaterloo to learn more about research, development and innovation. ??

#PSE #OntarioSpirit #UWaterloo https://t.co/WqCALvCyd3",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,3,2,photo,https://pbs.twimg.com/media/EdY-pZ5XYAgXxR1.jpg,
UWaterloo Health,University of Waterloo,,,,,,,,,,2886,,2020-07-20T20:33:55.000Z,Mon Jul 20 20:33:55 +0000 2020,0,"RT @uwaterloohealth : Our AHS mascot, AHSSIE, wants to remind first-year students about our Waterloo Ready live chat happening on Tuesday, July 21 at 11:00 a.m. (EST). Tune in to meet your academic advisor, hear from current students and have your questions answered. Register: https://t.co/FRYtmcKhQ3 https://t.co/Ri9aU7tpE3",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://uwaterloo.ca/welcome-warriors/waterloo-ready/your-learning/applied-health-sciences ,0,0,photo,https://pbs.twimg.com/media/EdZXLzOX0AApsIJ.jpg,https://pbs.twimg.com/media/EdEcGK1WAAIVV4H.jpg
Region of Waterloo #StandWithUkraine????,University of Waterloo,,,,,,,,,,2887,,2020-07-20T20:09:13.000Z,Mon Jul 20 20:09:13 +0000 2020,0,"RT @RegionWaterloo : Protect each other. Wear a face covering. Whether you are grocery shopping, going to the mall, visiting a museum or taking transit, face coverings are now required in Waterloo Region. Find out more at https://t.co/1NqnwgytGH https://t.co/BpWvpp3pE8",0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://www.regionofwaterloo.ca/MaskBylaw ,0,0,video,https://video.twimg.com/ext_tw_video/1285297117330898944/pu/vid/480x270/4Ycuy7LNoT3FXVlP.mp4?tag=10,
Concept by Velocity,University of Waterloo,,,,,,,,,,2888,,2020-07-20T20:08:51.000Z,Mon Jul 20 20:08:51 +0000 2020,0,RT @ConceptUW : Announcing the #Concept5K Finalists for the Spring 2020 semester! These incredible #UWaterloo students will be competing for $5K grants to help turn their concept into a reality. Check out the awesome ideas they are working on! ??https://t.co/qqojQyQcry??,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://concept.uwaterloo.ca/37085/ ,2,0,,,https://pbs.twimg.com/media/EdEO3n9VcAAT8w2.png
University of Waterloo,University of Waterloo,,,,,,,,,,2889,,2020-07-20T17:39:43.000Z,Mon Jul 20 17:39:43 +0000 2020,9,"How do we equip today's learners for tomorrow's work? ??

@norahmcrae, Associate Provost @HireWaterloo, shares more on work-integrated learning and leads a global conversation on how to prepare students for the future of work: https://t.co/sHVtTgOsFS #UWaterloo #MondayThoughts https://t.co/JoocLNJOJO",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://bit.ly/3a0PqBc ,2,2,photo,https://pbs.twimg.com/media/EdYuZIWWoAEwhLY.png,https://pbs.twimg.com/media/EdEJJWxU4AE8QV1.jpg
Waterloo Science,University of Waterloo,,,,,,,,,,2890,,2020-07-20T17:29:44.000Z,Mon Jul 20 17:29:44 +0000 2020,0,"RT @WaterlooSci : Did you know that the cone shapes in maps of our universe are because we can't see past the stars in our galaxy?

The Milky Way is a flat disk, so from Earth, we can easily see above and below the disk, but we can't see through our own galaxy to map the universe behind the stars! https://t.co/vkH8oR02pR",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/EdYUDdgXoAIYyvG.png,
University of Waterloo,University of Waterloo,,,,,,,,,,2891,,2020-07-20T14:59:28.000Z,Mon Jul 20 14:59:28 +0000 2020,28,"“This is one of the most substantial advances in cosmology in the last decade,” said #UWaterloo professor Will Percival, a lead researcher on the work of one of the largest 3D maps of the universe ever created. ??

Learn more: https://t.co/rrAFJLVcy7 @UWaterlooAstro @WaterlooSci https://t.co/UqRbtGF83m",8,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/2WH07ou ,1,2,video,https://video.twimg.com/ext_tw_video/1285227548100767746/pu/vid/640x360/yARVhi0fGQXVJwyg.mp4?tag=10,https://pbs.twimg.com/media/EdDNAmhXkAEIJJe.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2892,,2020-07-20T13:23:52.000Z,Mon Jul 20 13:23:52 +0000 2020,12,"For Sondus, a PhD Candidate in the collaborative Water program, the decision to come to @UWaterloo was driven by the quality of research and the wide range of resources available to students. 

Learn more about @WaterlooENG research strengths: https://t.co/SuXf5TRBUm #UWaterloo https://t.co/o8fLdeBJjb",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3ePfzF8 ,1,2,photo,https://pbs.twimg.com/media/EdX15VvXgAE4920.jpg,https://pbs.twimg.com/media/EdCxGASUwAA3pqw.jpg
Waterloo Warriors,University of Waterloo,,,,,,,,,,2893,,2020-07-18T18:32:00.000Z,Sat Jul 18 18:32:00 +0000 2020,0,"RT @WlooWarriors : ??FACILITIES UPDATE THREAD??

As of Monday, July 13 the Government of Ontario announced the Region of Waterloo will be moving into Phase 3 of their re-opening plan. 
 
We are well aware that this includes indoor spaces of 50 or less people such as gyms, fitness centres, etc.",0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,https://pbs.twimg.com/media/Ec-nVpqXgAAOso-.jpg
Ontario Colleges and Universities,University of Waterloo,,,,,,,,,,2894,,2020-07-18T01:13:53.000Z,Sat Jul 18 01:13:53 +0000 2020,0,"RT @ONtrainandstudy : A lot happening in Waterloo today, as Minister @RossRomanoSSM visits @UWaterloo, Communitech and @Perimeter to learn more about research, development and commercialization in Ontario. 

#PSE #OntarioSpirit #UWaterloo https://t.co/xf598bbWEY",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,3,3,photo,https://pbs.twimg.com/media/EdKRdjmWkAAeCdF.jpg,https://video.twimg.com/ext_tw_video/1283472393097314306/pu/vid/610x360/KilA8aMFpuTsWPdu.mp4?tag=10
University of Waterloo,University of Waterloo,,,,,,,,,,2895,,2020-07-17T22:51:00.000Z,Fri Jul 17 22:51:00 +0000 2020,10,"For Ingrid Roorda, @UWaterloo's co-op education program has been on her radar for more than four years. Now a @WaterlooENG student, Roorda considers the co-op program an essential part of her educational experience. 

Read more: https://t.co/NNihtSo1ND @HireWaterloo #UWaterloo https://t.co/fdDlLYx9Pn",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/2B1bHTL ,1,3,photo,https://pbs.twimg.com/media/EdJx-11X0AA5kIe.png,
University of Waterloo,University of Waterloo,,,,,,,,,,2896,,2020-07-17T20:10:00.000Z,Fri Jul 17 20:10:00 +0000 2020,1,"In our final #BeyondTheHeadlines community lecture two-part series, moderated by @craignorriscbc from @CBCKW891, @UWaterloo researchers explored whether our post-COVID society may be more responsive or more divisive to systemic issues of equity: https://t.co/pEkNyRwMIH #UWaterloo https://t.co/5pNbhFL0ZT",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/2DLhayS ,2,3,photo,https://pbs.twimg.com/media/EdJqhu0WAAAQ8Zy.png,https://pbs.twimg.com/media/Ec-s4v3WkAAVo7K.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2897,,2020-07-17T19:38:00.000Z,Fri Jul 17 19:38:00 +0000 2020,3,"According to @randallane, CCO and editor @Forbes, #COVID19 has accelerated almost every field and trend that might otherwise take a decade to unfold. 

Read more from Sandra Banks, VP of #UWaterloo University Relations, on post-COVID challenges and co-op: https://t.co/7cikl5ZUNV https://t.co/PYljC06IhC",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3eEX5r1 ,2,2,photo,https://pbs.twimg.com/media/EdJhSqTX0AEgyJR.png,
UWaterloo Health,University of Waterloo,,,,,,,,,,2898,,2020-07-17T18:33:46.000Z,Fri Jul 17 18:33:46 +0000 2020,0,"RT @uwaterloohealth : Thank you @UWaterlooCCCARE for sharing how your team wears a mask for #FaceMaskFriday! ??
@ROWPublicHealth @UWaterloo https://t.co/Yd3zbnmjS3",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://twitter.com/UWaterlooCCCARE/status/1284190650439802880 ,1,3,,,https://pbs.twimg.com/media/Ec-jUlCXYAAVXGa.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2899,,2020-07-17T18:08:19.000Z,Fri Jul 17 18:08:19 +0000 2020,9,"As the pandemic has reduced our energy consumption, and @jmorenocruz, a professor @SEEDWaterloo, tells us what it means for the planet and more on our new episode of the #BeyondTheBulletin podcast.?? 

Listen and subscribe: https://t.co/w0JZiNAieB https://t.co/tU4XxH1YCR",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3eFO8xB ,1,2,photo,https://pbs.twimg.com/media/EdJZWEeX0AEcXJR.png,https://pbs.twimg.com/media/Ec5lXARWkAExuu-.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2900,,2020-07-17T17:48:06.000Z,Fri Jul 17 17:48:06 +0000 2020,15,Thank you to Minister @RossRomanoSSM for meeting with our @MSAM_UWaterloo researchers to hear about the important work @UWaterloo is doing to contribute to Ontario's #COVID19 response and lead Ontario's economic recovery. #PSE #OntarioSpirit #UWaterloo https://t.co/gFoxeARiPy,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/RossRomanoSSM/status/1284155652391096320 ,4,3,,,
UWaterloo Co-operative and Experiential Education,University of Waterloo,,,,,,,,,,2901,,2020-07-17T14:43:40.000Z,Fri Jul 17 14:43:40 +0000 2020,0,RT @HireWaterloo : #COVID19 exposed the critical need of an adaptable workforce in the face of disruption. Join the virtual #waterloosummit on July 22nd and hear from global experts including CEE's @NorahMcrae on the talent imperative. Register now: https://t.co/DeeQDY53jA https://t.co/xE169zK5EB,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bit.ly/3fhZ4CC ,2,1,photo,https://pbs.twimg.com/media/EdIpkcLVcAEIv_x.jpg,https://pbs.twimg.com/media/Ec-bWSLXYAEifhj.png
Vivek Goel,University of Waterloo,,,,,,,,,,2902,,2020-07-17T13:00:06.000Z,Fri Jul 17 13:00:06 +0000 2020,0,"RT @UWaterlooPres : Thank you for all your hard work team! And, thank you to every co-op student working tirelessly to support @UWaterloo this term! https://t.co/DtkQhkCKhh",0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/UWaterloo/status/1283473118493839360 ,0,1,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2903,,2020-07-17T12:59:11.000Z,Fri Jul 17 12:59:11 +0000 2020,25,"Happy Friday, #UWaterloo! #FaceMaskFriday https://t.co/cgLec7H1H0",1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/WlooWarriors/status/1284107180149530624 ,2,0,,,https://pbs.twimg.com/media/Ec-CM5xXsAAKkec.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2904,,2020-07-16T19:33:00.000Z,Thu Jul 16 19:33:00 +0000 2020,24,"#UWaterloo researchers used a new thermal camera on @Space_Station called ECOSTRESS to gather images that show temperature decreases over time when biodiverse, native species are restored to areas of Southern Ontario: https://t.co/AxYtMRRQlV @envwaterloo https://t.co/087DTIFOy8",10,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/394grVl ,1,2,photo,https://pbs.twimg.com/media/EdEcGK1WAAIVV4H.jpg,https://pbs.twimg.com/media/Ec5et-EXYAAmjUX.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2905,,2020-07-16T18:51:23.000Z,Thu Jul 16 18:51:23 +0000 2020,5,"Are tracing apps effective in curbing the spread of #COVID19? ??

@WaterlooMath Professor Urs Hengartner answers this, and more, in our @UWaterlooNews Q and A. 

Read more below ?? https://t.co/iVsOefCimy",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/UWaterlooNews/status/1283836306842419202 ,1,2,,,https://pbs.twimg.com/media/Ec6FOMhUMAE1MU3.jpg
UW Campus Wellness,University of Waterloo,,,,,,,,,,2906,,2020-07-16T18:26:00.000Z,Thu Jul 16 18:26:00 +0000 2020,0,"RT @UW_Wellness : Campus Wellness and Housing Services have teamed up to provide students with improved access to health care by creating two new satellite clinics that are now open at CLV and UWP locations!
For more information, or to book an appointment, visit https://t.co/JliL9x5sTp https://t.co/qWl8lFh1mp",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/390nMVO ,0,0,photo,https://pbs.twimg.com/media/EdEO3n9VcAAT8w2.png,https://pbs.twimg.com/media/Ec5cQfqWsAAMj_G.png
UWaterloo Life,University of Waterloo,,,,,,,,,,2907,,2020-07-16T18:25:52.000Z,Thu Jul 16 18:25:52 +0000 2020,0,"RT @UWaterlooLife : It's been 4 months since we started #WFH! These are habits our SSO team has picked up:  
?? Turning off notifications when on a call/class   
?? Putting up a sign to let roommates know when we‘re in a meeting  
?? Propagating plants  
?? Virtual workouts  
????? Cooking https://t.co/7XWmmTd7SP",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/EdEJJWxU4AE8QV1.jpg,https://pbs.twimg.com/media/Ec5dnoBWAAE0FTx.png
Universities Canada | Universités Canada,University of Waterloo,,,,,,,,,,2908,,2020-07-16T17:43:27.000Z,Thu Jul 16 17:43:27 +0000 2020,0,"RT @univcan : New research is underway at @UWaterloo to develop an antiviral coating that will kill the #COVID19 virus immediately upon contact with any surface, which could help greatly reduce the risk of community transmission. #CdnPSE @WINano https://t.co/AJ54gUD3ZO",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2CAtaTl ,2,2,,,
Region of Waterloo #StandWithUkraine????,University of Waterloo,,,,,,,,,,2909,,2020-07-16T13:22:50.000Z,Thu Jul 16 13:22:50 +0000 2020,0,"RT @RegionWaterloo : In Waterloo Region, face coverings are now required in all enclosed public places – including on transit, in retail and in places of worship. Protect each other. Wear a face covering. Find out more at: https://t.co/OiVZUpPkV9 https://t.co/M2kinMO4S5",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://regionofwaterloo.ca/MaskBylaw ,0,0,photo,https://pbs.twimg.com/media/EdDNAmhXkAEIJJe.jpg,https://pbs.twimg.com/media/EcR3gaVUMAgXygD.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2910,,2020-07-16T11:10:19.000Z,Thu Jul 16 11:10:19 +0000 2020,12,"Join us at our #UWaterlooSummit on July 22 to hear #UWaterloo’s Norah McRae discuss how to empower students for tomorrow’s uncertain workforce, and much more from other industry experts. Register today: https://t.co/McMw9sBNfa https://t.co/yaIVRPdhiF",5,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,http://bit.ly/2NylIeN ,2,0,photo,https://pbs.twimg.com/media/EdCxGASUwAA3pqw.jpg,https://pbs.twimg.com/media/Ec5YOqgWAAAEI7s.png
Concept by Velocity,University of Waterloo,,,,,,,,,,2911,,2020-07-15T19:41:26.000Z,Wed Jul 15 19:41:26 +0000 2020,0,"RT @ConceptUW : Wondering how to spend your Wednesday evening? ??

Here's an idea - come out virtually for the NIGHT 2 of the #Concept5K semi-finals and watch amazing #Uwaterloo student teams pitching their #startup ideas!

There will be prizes for the audience too! ??

??https://t.co/B4IqruzN8v https://t.co/UENXa0SBpD",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3h6xOaN ,3,0,photo,https://pbs.twimg.com/media/Ec-nVpqXgAAOso-.jpg,https://pbs.twimg.com/media/Ec5NBUwXgAYtLds.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2912,,2020-07-15T18:46:51.000Z,Wed Jul 15 18:46:51 +0000 2020,19,"What is #workingfromhome like as a #UWaterloo co-op? A few of our spring 2020 co-ops will be sharing their #WorkFromHome experience over the coming weeks. 

Read more about how Government Relations co-op student, Ryan Aldous, has been adopting new skills: https://t.co/2vowylQrLd https://t.co/ELaJIfH8pc",5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3h5for0 ,3,0,video,https://video.twimg.com/ext_tw_video/1283472393097314306/pu/vid/610x360/KilA8aMFpuTsWPdu.mp4?tag=10,https://pbs.twimg.com/media/Ec5DWbbX0AMaaU_.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2913,,2020-07-15T18:12:01.000Z,Wed Jul 15 18:12:01 +0000 2020,1,@ShadNetwork ????,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,
Chris Hussey,University of Waterloo,,,,,,,,,,2914,,2020-07-15T18:11:27.000Z,Wed Jul 15 18:11:27 +0000 2020,0,RT @itschrishussey : Tuned in now for this interesting discussion! Thanks to @UWaterloo and @CBCKW891 for organizing this. #BeyondTheHeadlines #WatReg https://t.co/2gz6iyYzKl,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,2,photo,https://pbs.twimg.com/media/Ec-s4v3WkAAVo7K.jpg,https://pbs.twimg.com/media/Ec4qZRUXsAEs6Zf.png
IRPP/Policy Options,University of Waterloo,,,,,,,,,,2915,,2020-07-15T18:10:32.000Z,Wed Jul 15 18:10:32 +0000 2020,0,"RT @IRPP : From @UWaterloo's Youth and Innovation Project, @ilonadougherty and @DrAmeliaClarke share key findings on how to design meaningful and impactful youth service programs. #CdnPoli #CdnInn #CdnYouth https://t.co/8Alb7Lxw48",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://options-po.li/2OmJ9Hp ,3,3,,,
